version,srcipv4,srchost,rawmsghostname,rawmsghostipv4,rawmsg,policy,msg,metaclass,meta_ts,meta_sp,meta_sip4,meta_rule,meta_oml,meta_omh,meta_mid,meta_iid,meta_i,meta_cid,meta_cbid,filetype,eventtime,class,_eventid,__metadata__,srcisp,srcusagetype,meta_cbname,username,process,hash,filepath,filename,rule,application,severity,sensor,reason,product,md5,manufacturer,hostname,group,firstseen,eventtype,description,createdtime,starttime,query,lastmodifiedtime
8.0.0.2146,172.20.36.154,globalcom\brawst2124,gcsmq0205.global.com,127.0.0.1,"Cb Protection event:  text=""The file 'c:\windows\temp\warsaw_10820\softokn3.dll' [aaca2256da03ae4d17a476cefe1fe9d02gc16663e439e488988636177bfa39c5] was loaded in the Process[certutil.exe] but could not be analyzed (File is no longer on disk). ImageLoaded[5/8/2017 12:16:10 PM] Process[5/8/2017 12:16:13 PM-5/8/2017 12:16:13 PM] Boot[5/8/2017 8:45:00 AM] DriverStart[5/8/2017 8:45:02 AM] ServiceStart[5/8/2017 12:46:59 PM]"" type=""Policy Enforcement"" subtype=""Execution allowed (Unanalyzed file loaded before service)"" hostname=""globalcom\BRAWST2124"" username=""NT AUTHORITY\SYSTEM"" date=""5/8/2017 3:48:38 PM"" ip_address=""172.20.36.154"" process=""c:\windows\temp\warsaw_10820\certutil.exe"" file_path=""c:\windows\temp\warsaw_10820\softokn3.dll"" file_name=""softokn3.dll"" file_hash=""aaca2256da03ae4d17a476cefe1fe9d02gc16663e439e488988636177bfa39c5"" policy=""High Enforcement - Workstations"" process_key=""00000035-0000-074c-01d2-c80e07a5c607"" server_version=""8.0.0.2146"" file_trust=""2"" file_threat=""0"" process_trust=""2"" process_threat=""0""",high enforcement - workstations,the file 'c:\windows\temp\warsaw_10820\softokn3.dll' [aaca2256da03ae4d17a476cefe1fe9d02gc16663e439e488988636177bfa39c5] was loaded in the process[certutil.exe] but could not be analyzed (file is no longer on disk). imageloaded[5/8/2017 12:16:10 pm] process[5/8/2017 12:16:13 pm-5/8/2017 12:16:13 pm] boot[5/8/2017 8:45:00 am] driverstart[5/8/2017 8:45:02 am] servicestart[5/8/2017 12:46:59 pm],antivirus,2017-05-08T15:49:43.171Z,52803,172.21.25.11,carbonblack_er-49280733,1078,<12>May 08 15:49:43 gcSMQ0205.global.com ,28070142546,1,0.0.0.0/514/udp,2b03-6891c6252,11011,policy enforcement-execution allowed (unanalyzed file loaded before service),2017-05-08T15:48:38.000Z,carbonblack_er,e9eab07d-4f51-4435-aa6d-f40bf396e18f#916,"{""id"":""e9eab07d-4f51-4435-aa6d-f40bf396e18f#916"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""e9eab07d-4f51-4435-aa6d-f40bf396e18f"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":915,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,nt authority\system,c:\windows\temp\warsaw_10820\certutil.exe,aaca2256da03ae4d17a476cefe1fe9d02gc16663e439e488988636177bfa39c5,c:\windows\temp\warsaw_10820\softokn3.dll,softokn3.dll, , , , , , , , , , , , , , , , , 
8.0.0.2146,172.20.32.167,globalcom\mexlt3490l,gcsmq0205.global.com,127.0.0.1,"Cb Protection event:  text=""Cb Protection Agent has started, version 8.0.0.2146 (Patch 3) Boot[5/7/2017 8:14:21 AM] DriverStart[5/3/2017 4:21:56 PM] ServiceStart[5/8/2017 10:48:33 AM] Running[5/8/2017 10:48:38 AM] DBStatus[Success] Corrections[0:00000000] Prior[5/8/2017 10:46:37 AM-5/3/2017 4:20:21 PM] Level[D:0 K:2] Dumps[0:Never] System[6/26/2015 8:18:14 PM]."" type=""Computer Management"" subtype=""Agent restart"" hostname=""globalcom\MEXLT3490L"" date=""5/8/2017 3:48:38 PM"" ip_address=""172.20.32.167"" policy=""High Enforcement - Workstations"" server_version=""8.0.0.2146""",high enforcement - workstations,"cb protection agent has started, version 8.0.0.2146 (patch 3) boot[5/7/2017 8:14:21 am] driverstart[5/3/2017 4:21:56 pm] servicestart[5/8/2017 10:48:33 am] running[5/8/2017 10:48:38 am] dbstatus[success] corrections[0:00000000] prior[5/8/2017 10:46:37 am-5/3/2017 4:20:21 pm] level[d:0 k:2] dumps[0:never] system[6/26/2015 8:18:14 pm].",antivirus,2017-05-08T15:49:43.174Z,52803,172.21.25.11,carbonblack_er-3695217356,619,<14>May 08 15:49:43 gcSMQ0205.global.com ,28070142550,1,0.0.0.0/514/udp,2b03-6891c6256,11011,computer management-agent restart,2017-05-08T15:48:38.000Z,carbonblack_er,e9eab07d-4f51-4435-aa6d-f40bf396e18f#918,"{""id"":""e9eab07d-4f51-4435-aa6d-f40bf396e18f#918"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""e9eab07d-4f51-4435-aa6d-f40bf396e18f"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":917,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011, , , , , , , , , , , , , , , , , , , , , , 
8.0.0.2146,172.20.32.167,globalcom\mexlt3490l,gcsmq0205.global.com,127.0.0.1,"Cb Protection event:  text=""Device 'SAMSUNG MZNTD256HAGL-000 (S/N: 4&2D097C2D&0&000000)' was attached as drive 'c: (disk 0 partition 2)'. Interactive user at the time: 'c.lopez'."" type=""Discovery"" subtype=""Device attached"" hostname=""globalcom\MEXLT3490L"" username=""c.lopez"" date=""5/8/2017 3:48:40 PM"" ip_address=""172.20.32.167"" policy=""High Enforcement - Workstations"" server_version=""8.0.0.2146""",high enforcement - workstations,device 'samsung mzntd256hagl-000 (s/n: 4&2d097c2d&0&000000)' was attached as drive 'c: (disk 0 partition 2)'. interactive user at the time: 'c.lopez'.,antivirus,2017-05-08T15:49:43.176Z,52803,172.21.25.11,carbonblack_er-919784128,445,<14>May 08 15:49:43 gcSMQ0205.global.com ,28070142552,1,0.0.0.0/514/udp,2b03-6891c6258,11011,discovery-device attached,2017-05-08T15:48:40.000Z,carbonblack_er,e9eab07d-4f51-4435-aa6d-f40bf396e18f#919,"{""id"":""e9eab07d-4f51-4435-aa6d-f40bf396e18f#919"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""e9eab07d-4f51-4435-aa6d-f40bf396e18f"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":918,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,c.lopez, , , , , , , , , , , , , , , , , , , , , 
8.0.0.2146,172.24.32.204,globalcom\nyclt4892,gcsmq0205.global.com,127.0.0.1,"Cb Protection event:  text=""Device 'SAMSUNG MZHPV512HDGL-000L1 (S/N: 6&19070EDF&0&0.0.0)' was attached as drive 'c: (disk 0 partition 1)'. Interactive user at the time: 'I.Tsamblakos'."" type=""Discovery"" subtype=""Device attached"" hostname=""globalcom\NYCLT4892"" username=""I.Tsamblakos"" date=""5/8/2017 3:45:16 PM"" ip_address=""172.24.32.204"" policy=""High Enforcement - Workstations"" server_version=""8.0.0.2146""",high enforcement - workstations,device 'samsung mzhpv512hdgl-000l1 (s/n: 6&19070edf&0&0.0.0)' was attached as drive 'c: (disk 0 partition 1)'. interactive user at the time: 'i.tsamblakos'.,antivirus,2017-05-08T15:51:58.954Z,52803,172.21.25.11,carbonblack_er-919784128,455,<14>May 08 15:51:59 gcSMQ0205.global.com ,28070175148,1,0.0.0.0/514/udp,2b03-6891ce1ac,11011,discovery-device attached,2017-05-08T15:45:16.000Z,carbonblack_er,cebaa162-9d40-47b9-b72a-74c5d45b9d90#1043,"{""id"":""cebaa162-9d40-47b9-b72a-74c5d45b9d90#1043"",""num_events"":2940,""data_type"":""passthrough"",""batch_id"":""cebaa162-9d40-47b9-b72a-74c5d45b9d90"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1042,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,i.tsamblakos, , , , , , , , , , , , , , , , , , , , , 
8.0.0.2146,172.20.80.129,globalcom\collt5530,gcsmq0205.global.com,127.0.0.1,"Cb Protection event:  text=""The system file 'c:\windows\microsoft.net\framework\v4.0.30319\wpf\presentationnative_v0400.dll' [ba947e6b9a84c96f7b81d264d7ede0c4cdada6c1721a022beb4b588db26b5581] was approved. 'DiscoveredBy[LoadedImageCheck] FileCreated[3/20/2017 5:48:06 AM] Discovered[1/1/1970 12:00:00 AM (Hash: 5/4/2017 4:19:01 PM)]' 'Analysis: Options[00000001] Flags[000021FC] Result[YaraClassified] LastModified[3/20/2017 5:48:06 AM] Updated[5/4/2017 4:19:01 PM (Hash: 5/4/2017 4:19:01 PM)] Executed[Never (Hash: Never)]'"" type=""Policy Enforcement"" subtype=""File approved (system update)"" hostname=""globalcom\COLLT5530"" date=""5/4/2017 4:19:01 PM"" ip_address=""172.20.80.129"" file_path=""c:\windows\microsoft.net\framework\v4.0.30319\wpf\presentationnative_v0400.dll"" file_name=""presentationnative_v0400.dll"" file_hash=""ba947e6b9a84c96f7b81d264d7ede0c4cdada6c1721a022beb4b588db26b5581"" policy=""High Enforcement - Workstations"" server_version=""8.0.0.2146"" file_trust=""10"" file_threat=""0""",high enforcement - workstations,the system file 'c:\windows\microsoft.net\framework\v4.0.30319\wpf\presentationnative_v0400.dll' [ba947e6b9a84c96f7b81d264d7ede0c4cdada6c1721a022beb4b588db26b5581] was approved. 'discoveredby[loadedimagecheck] filecreated[3/20/2017 5:48:06 am] discovered[1/1/1970 12:00:00 am (hash: 5/4/2017 4:19:01 pm)]' 'analysis: options[00000001] flags[000021fc] result[yaraclassified] lastmodified[3/20/2017 5:48:06 am] updated[5/4/2017 4:19:01 pm (hash: 5/4/2017 4:19:01 pm)] executed[never (hash: never)]',antivirus,2017-05-08T15:51:58.978Z,52803,172.21.25.11,carbonblack_er-267125589,1035,<14>May 08 15:51:59 gcSMQ0205.global.com ,28070175164,1,0.0.0.0/514/udp,2b03-6891ce1bc,11011,policy enforcement-file approved (system update),2017-05-04T16:19:01.000Z,carbonblack_er,cebaa162-9d40-47b9-b72a-74c5d45b9d90#1044,"{""id"":""cebaa162-9d40-47b9-b72a-74c5d45b9d90#1044"",""num_events"":2940,""data_type"":""passthrough"",""batch_id"":""cebaa162-9d40-47b9-b72a-74c5d45b9d90"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1043,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011, , ,ba947e6b9a84c96f7b81d264d7ede0c4cdada6c1721a022beb4b588db26b5581,c:\windows\microsoft.net\framework\v4.0.30319\wpf\presentationnative_v0400.dll,presentationnative_v0400.dll, , , , , , , , , , , , , , , , , 
8.0.0.2146,172.20.32.158,globalcom\mexlt0501l,gcsmq0205.global.com,127.0.0.1,"Cb Protection event:  text=""The file 'c:\windows\installer\msi96f9.tmp' [                                                                ] was loaded in the Process[msiexec.exe] but could not be analyzed (File is no longer on disk). ImageLoaded[5/8/2017 10:29:50 AM] Process[5/8/2017 10:28:53 AM-5/8/2017 10:29:52 AM] Boot[5/8/2017 8:40:54 AM] DriverStart[5/8/2017 8:40:54 AM] ServiceStart[5/8/2017 10:48:48 AM]"" type=""Policy Enforcement"" subtype=""Execution allowed (Unanalyzed file loaded before service)"" hostname=""globalcom\MEXLT0501L"" username=""NT AUTHORITY\SYSTEM"" date=""5/8/2017 3:50:36 PM"" ip_address=""172.20.32.158"" process=""c:\windows\system32\msiexec.exe"" file_path=""c:\windows\installer\msi96f9.tmp"" file_name=""msi96f9.tmp"" policy=""High Enforcement - Workstations"" process_key=""00000335-0000-0668-01d2-c80fccb58294"" server_version=""8.0.0.2146"" process_trust=""10"" process_threat=""0""",high enforcement - workstations,the file 'c:\windows\installer\msi96f9.tmp' [                                                                ] was loaded in the process[msiexec.exe] but could not be analyzed (file is no longer on disk). imageloaded[5/8/2017 10:29:50 am] process[5/8/2017 10:28:53 am-5/8/2017 10:29:52 am] boot[5/8/2017 8:40:54 am] driverstart[5/8/2017 8:40:54 am] servicestart[5/8/2017 10:48:48 am],antivirus,2017-05-08T15:51:58.983Z,52803,172.21.25.11,carbonblack_er-4221260002,941,<12>May 08 15:51:59 gcSMQ0205.global.com ,28070175166,1,0.0.0.0/514/udp,2b03-6891ce1be,11011,policy enforcement-execution allowed (unanalyzed file loaded before service),2017-05-08T15:50:36.000Z,carbonblack_er,cebaa162-9d40-47b9-b72a-74c5d45b9d90#1045,"{""id"":""cebaa162-9d40-47b9-b72a-74c5d45b9d90#1045"",""num_events"":2940,""data_type"":""passthrough"",""batch_id"":""cebaa162-9d40-47b9-b72a-74c5d45b9d90"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1044,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,nt authority\system,c:\windows\system32\msiexec.exe, ,c:\windows\installer\msi96f9.tmp,msi96f9.tmp, , , , , , , , , , , , , , , , , 
8.0.0.2146,172.20.32.158,globalcom\mexlt0501l,gcsmq0205.global.com,127.0.0.1,"Cb Protection event:  text=""Cb Protection Agent has started, version 8.0.0.2146 (Patch 3) Boot[5/8/2017 8:40:54 AM] DriverStart[5/8/2017 8:40:54 AM] ServiceStart[5/8/2017 10:51:10 AM] Running[5/8/2017 10:51:26 AM] DBStatus[Success] Corrections[0:00000000] Prior[5/8/2017 10:48:51 AM-5/4/2017 5:17:31 PM] Level[D:0 K:2] Dumps[5:4/26/2017 4:36:43 PM] System[6/26/2015 8:18:14 PM]."" type=""Computer Management"" subtype=""Agent restart"" hostname=""globalcom\MEXLT0501L"" date=""5/8/2017 3:51:26 PM"" ip_address=""172.20.32.158"" policy=""High Enforcement - Workstations"" server_version=""8.0.0.2146""",high enforcement - workstations,"cb protection agent has started, version 8.0.0.2146 (patch 3) boot[5/8/2017 8:40:54 am] driverstart[5/8/2017 8:40:54 am] servicestart[5/8/2017 10:51:10 am] running[5/8/2017 10:51:26 am] dbstatus[success] corrections[0:00000000] prior[5/8/2017 10:48:51 am-5/4/2017 5:17:31 pm] level[d:0 k:2] dumps[5:4/26/2017 4:36:43 pm] system[6/26/2015 8:18:14 pm].",antivirus,2017-05-08T15:51:58.997Z,52803,172.21.25.11,carbonblack_er-3695217356,634,<14>May 08 15:51:59 gcSMQ0205.global.com ,28070175187,1,0.0.0.0/514/udp,2b03-6891ce1d3,11011,computer management-agent restart,2017-05-08T15:51:26.000Z,carbonblack_er,cebaa162-9d40-47b9-b72a-74c5d45b9d90#1050,"{""id"":""cebaa162-9d40-47b9-b72a-74c5d45b9d90#1050"",""num_events"":2940,""data_type"":""passthrough"",""batch_id"":""cebaa162-9d40-47b9-b72a-74c5d45b9d90"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1049,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011, , , , , , , , , , , , , , , , , , , , , , 
8.0.0.2146,172.20.80.129,globalcom\collt5530,gcsmq0205.global.com,127.0.0.1,"Cb Protection event:  text=""Computer globalcom\COLLT5530 discovered new file 'c:\windows\assembly\nativeimages_v4.0.30319_32\interop.cxhef9fb4ae#\098gca1ca22988a22cfbda623f199d50\interop.cxhdaudioapilib.ni.dll' [ee7c33e56cdedfe5c8ec92f2707829bbf6e12fd6a7ebb4fe9b98fca5c8aafa2f]. DiscoveredBy[LoadedImageCheck] FileCreated[5/3/2017 6:40:43 PM] Discovered[1/1/1970 12:00:00 AM (Hash: 5/4/2017 4:19:01 PM)]"" type=""Discovery"" subtype=""New unapproved file to computer"" hostname=""globalcom\COLLT5530"" date=""5/4/2017 4:19:01 PM"" ip_address=""172.20.80.129"" file_path=""c:\windows\assembly\nativeimages_v4.0.30319_32\interop.cxhef9fb4ae#\098gca1ca22988a22cfbda623f199d50\interop.cxhdaudioapilib.ni.dll"" file_name=""interop.cxhdaudioapilib.ni.dll"" file_hash=""ee7c33e56cdedfe5c8ec92f2707829bbf6e12fd6a7ebb4fe9b98fca5c8aafa2f"" policy=""High Enforcement - Workstations"" server_version=""8.0.0.2146"" file_trust=""-1"" file_threat=""-1""",high enforcement - workstations,computer globalcom\collt5530 discovered new file 'c:\windows\assembly\nativeimages_v4.0.30319_32\interop.cxhef9fb4ae#\098gca1ca22988a22cfbda623f199d50\interop.cxhdaudioapilib.ni.dll' [ee7c33e56cdedfe5c8ec92f2707829bbf6e12fd6a7ebb4fe9b98fca5c8aafa2f]. discoveredby[loadedimagecheck] filecreated[5/3/2017 6:40:43 pm] discovered[1/1/1970 12:00:00 am (hash: 5/4/2017 4:19:01 pm)],antivirus,2017-05-08T15:51:59.039Z,52803,172.21.25.11,carbonblack_er-267125589,968,<13>May 08 15:51:59 gcSMQ0205.global.com ,28070175235,1,0.0.0.0/514/udp,2b03-6891ce203,11011,discovery-new unapproved file to computer,2017-05-04T16:19:01.000Z,carbonblack_er,cebaa162-9d40-47b9-b72a-74c5d45b9d90#1055,"{""id"":""cebaa162-9d40-47b9-b72a-74c5d45b9d90#1055"",""num_events"":2940,""data_type"":""passthrough"",""batch_id"":""cebaa162-9d40-47b9-b72a-74c5d45b9d90"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1054,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011, , ,ee7c33e56cdedfe5c8ec92f2707829bbf6e12fd6a7ebb4fe9b98fca5c8aafa2f,c:\windows\assembly\nativeimages_v4.0.30319_32\interop.cxhef9fb4ae#\098gca1ca22988a22cfbda623f199d50\interop.cxhdaudioapilib.ni.dll,interop.cxhdaudioapilib.ni.dll, , , , , , , , , , , , , , , , , 
8.0.0.2146,172.24.32.204,globalcom\nyclt4892,gcsmq0205.global.com,127.0.0.1,"Cb Protection event:  text=""Device 'SAMSUNG MZHPV512HDGL-000L1 (S/N: 6&19070EDF&0&0.0.0)' was attached as drive 'c: (disk 0 partition 1)'. Interactive user at the time: 'I.Tsamblakos'."" type=""Discovery"" subtype=""Device attached"" hostname=""globalcom\NYCLT4892"" username=""I.Tsamblakos"" date=""5/8/2017 3:48:44 PM"" ip_address=""172.24.32.204"" policy=""High Enforcement - Workstations"" server_version=""8.0.0.2146""",high enforcement - workstations,device 'samsung mzhpv512hdgl-000l1 (s/n: 6&19070edf&0&0.0.0)' was attached as drive 'c: (disk 0 partition 1)'. interactive user at the time: 'i.tsamblakos'.,antivirus,2017-05-08T15:51:59.054Z,52803,172.21.25.11,carbonblack_er-919784128,455,<14>May 08 15:51:59 gcSMQ0205.global.com ,28070175251,1,0.0.0.0/514/udp,2b03-6891ce213,11011,discovery-device attached,2017-05-08T15:48:44.000Z,carbonblack_er,cebaa162-9d40-47b9-b72a-74c5d45b9d90#1059,"{""id"":""cebaa162-9d40-47b9-b72a-74c5d45b9d90#1059"",""num_events"":2940,""data_type"":""passthrough"",""batch_id"":""cebaa162-9d40-47b9-b72a-74c5d45b9d90"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1058,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,i.tsamblakos, , , , , , , , , , , , , , , , , , , , , 
8.0.0.2146,172.24.32.204,globalcom\nyclt4892,gcsmq0205.global.com,127.0.0.1,"Cb Protection event:  text=""Cache consistency check started Level[Full scan of new files] Options[USN journal] Type[3] Flags[00000400] Number[1]"" type=""Computer Management"" subtype=""Cache check start"" hostname=""globalcom\NYCLT4892"" date=""5/8/2017 3:49:22 PM"" ip_address=""172.24.32.204"" policy=""High Enforcement - Workstations"" server_version=""8.0.0.2146""",high enforcement - workstations,cache consistency check started level[full scan of new files] options[usn journal] type[3] flags[00000400] number[1],antivirus,2017-05-08T15:51:59.058Z,52803,172.21.25.11,carbonblack_er-3695217356,403,<14>May 08 15:51:59 gcSMQ0205.global.com ,28070175255,1,0.0.0.0/514/udp,2b03-6891ce217,11011,computer management-cache check start,2017-05-08T15:49:22.000Z,carbonblack_er,cebaa162-9d40-47b9-b72a-74c5d45b9d90#1060,"{""id"":""cebaa162-9d40-47b9-b72a-74c5d45b9d90#1060"",""num_events"":2940,""data_type"":""passthrough"",""batch_id"":""cebaa162-9d40-47b9-b72a-74c5d45b9d90"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1059,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011, , , , , , , , , , , , , , , , , , , , , , 
8.0.0.2146,172.24.33.38,globalcom\nycws4642,gcsmq0205.global.com,127.0.0.1,"Cb Protection event:  text=""The file 'c:\programdata\symantec\symantec endpoint protection\12.1.7166.6700.105\data\definitions\virusdefs\20170430.001\eng64.sys' [3ba9a874fe9cb4547de2f6b5f8c5907c7c0e6gc85799255cefd1225849c3cecb] was loaded in the Process[ntoskrnl.exe] but could not be analyzed (File is no longer on disk). ImageLoaded[4/30/2017 4:21:26 PM] Process[Unknown-Still Running] Boot[4/29/2017 10:49:36 PM] DriverStart[4/29/2017 10:49:38 PM] ServiceStart[5/8/2017 11:49:42 AM]"" type=""Policy Enforcement"" subtype=""Execution allowed (Unanalyzed file loaded before service)"" hostname=""globalcom\NYCWS4642"" username=""NT AUTHORITY\SYSTEM"" date=""5/8/2017 3:51:23 PM"" ip_address=""172.24.33.38"" process=""c:\windows\system32\ntoskrnl.exe"" file_path=""c:\programdata\symantec\symantec endpoint protection\12.1.7166.6700.105\data\definitions\virusdefs\20170430.001\eng64.sys"" file_name=""eng64.sys"" file_hash=""3ba9a874fe9cb4547de2f6b5f8c5907c7c0e6gc85799255cefd1225849c3cecb"" policy=""High Enforcement - Workstations"" server_version=""8.0.0.2146"" file_trust=""10"" file_threat=""0"" process_trust=""10"" process_threat=""0""",high enforcement - workstations,the file 'c:\programdata\symantec\symantec endpoint protection\12.1.7166.6700.105\data\definitions\virusdefs\20170430.001\eng64.sys' [3ba9a874fe9cb4547de2f6b5f8c5907c7c0e6gc85799255cefd1225849c3cecb] was loaded in the process[ntoskrnl.exe] but could not be analyzed (file is no longer on disk). imageloaded[4/30/2017 4:21:26 pm] process[unknown-still running] boot[4/29/2017 10:49:36 pm] driverstart[4/29/2017 10:49:38 pm] servicestart[5/8/2017 11:49:42 am],antivirus,2017-05-08T15:51:59.103Z,52803,172.21.25.11,carbonblack_er-3809752813,1159,<12>May 08 15:51:59 gcSMQ0205.global.com ,28070175308,1,0.0.0.0/514/udp,2b03-6891ce24c,11011,policy enforcement-execution allowed (unanalyzed file loaded before service),2017-05-08T15:51:23.000Z,carbonblack_er,cebaa162-9d40-47b9-b72a-74c5d45b9d90#1067,"{""id"":""cebaa162-9d40-47b9-b72a-74c5d45b9d90#1067"",""num_events"":2940,""data_type"":""passthrough"",""batch_id"":""cebaa162-9d40-47b9-b72a-74c5d45b9d90"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1066,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,nt authority\system,c:\windows\system32\ntoskrnl.exe,3ba9a874fe9cb4547de2f6b5f8c5907c7c0e6gc85799255cefd1225849c3cecb,c:\programdata\symantec\symantec endpoint protection\12.1.7166.6700.105\data\definitions\virusdefs\20170430.001\eng64.sys,eng64.sys, , , , , , , , , , , , , , , , , 
8.0.0.2146,172.24.33.38,globalcom\nycws4642,gcsmq0205.global.com,127.0.0.1,"Cb Protection event:  text=""The file 'c:\programdata\symantec\symantec endpoint protection\12.1.7166.6700.105\data\definitions\ipsdefs\20170503.011\idsvia64.sys' [d574b3f1a171e2dceefa40c739fe5a4620c6ec2dc2a61300d1dab5a7ca5c21e1] was loaded in the Process[ntoskrnl.exe] but could not be analyzed (File is no longer on disk). ImageLoaded[5/3/2017 10:43:56 PM] Process[Unknown-Still Running] Boot[4/29/2017 10:49:36 PM] DriverStart[4/29/2017 10:49:38 PM] ServiceStart[5/8/2017 11:49:42 AM]"" type=""Policy Enforcement"" subtype=""Execution allowed (Unanalyzed file loaded before service)"" hostname=""globalcom\NYCWS4642"" username=""NT AUTHORITY\SYSTEM"" date=""5/8/2017 3:51:23 PM"" ip_address=""172.24.33.38"" process=""c:\windows\system32\ntoskrnl.exe"" file_path=""c:\programdata\symantec\symantec endpoint protection\12.1.7166.6700.105\data\definitions\ipsdefs\20170503.011\idsvia64.sys"" file_name=""idsvia64.sys"" file_hash=""d574b3f1a171e2dceefa40c739fe5a4620c6ec2dc2a61300d1dab5a7ca5c21e1"" policy=""High Enforcement - Workstations"" server_version=""8.0.0.2146"" file_trust=""10"" file_threat=""0"" process_trust=""10"" process_threat=""0""",high enforcement - workstations,the file 'c:\programdata\symantec\symantec endpoint protection\12.1.7166.6700.105\data\definitions\ipsdefs\20170503.011\idsvia64.sys' [d574b3f1a171e2dceefa40c739fe5a4620c6ec2dc2a61300d1dab5a7ca5c21e1] was loaded in the process[ntoskrnl.exe] but could not be analyzed (file is no longer on disk). imageloaded[5/3/2017 10:43:56 pm] process[unknown-still running] boot[4/29/2017 10:49:36 pm] driverstart[4/29/2017 10:49:38 pm] servicestart[5/8/2017 11:49:42 am],antivirus,2017-05-08T15:51:59.105Z,52803,172.21.25.11,carbonblack_er-3809752813,1164,<12>May 08 15:51:59 gcSMQ0205.global.com ,28070175310,1,0.0.0.0/514/udp,2b03-6891ce24e,11011,policy enforcement-execution allowed (unanalyzed file loaded before service),2017-05-08T15:51:23.000Z,carbonblack_er,cebaa162-9d40-47b9-b72a-74c5d45b9d90#1068,"{""id"":""cebaa162-9d40-47b9-b72a-74c5d45b9d90#1068"",""num_events"":2940,""data_type"":""passthrough"",""batch_id"":""cebaa162-9d40-47b9-b72a-74c5d45b9d90"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1067,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11011,nt authority\system,c:\windows\system32\ntoskrnl.exe,d574b3f1a171e2dceefa40c739fe5a4620c6ec2dc2a61300d1dab5a7ca5c21e1,c:\programdata\symantec\symantec endpoint protection\12.1.7166.6700.105\data\definitions\ipsdefs\20170503.011\idsvia64.sys,idsvia64.sys, , , , , , , , , , , , , , , , , 
