source,severity,service,rawmsghostname,rawmsghostipv4,rawmsg,msg,metaclass,meta_ts,meta_sp,meta_sip4,meta_rule,meta_oml,meta_omh,meta_mid,meta_iid,meta_i,meta_cid,meta_cbid,hostname,eventtime,eventid,class,category,_eventid,__metadata__,meta_cbname,usersecurityid,username,transactionid,server,processid,process,privileges,logonid,info,handleid,filename,accountdomain,sessionid,srcport,srcipv4,protoid,application,srcisp,srcusagetype,logontypeid,description,srcipv6,srchost,authmethod,msr_ruleids,filepath,creatorprocessid,args,dstport,dstipv4,direction,dstisp,dstusagetype,weight,manufacturer,action,type,ttl,srczone,statuscode,accountname
microsoft-windows-security-auditing,success audit,logogc,gcbrw0000.global.com,127.0.0.1,MSWinEventLog	1	Security	796177	Tue May  2 11:02:28 2017	4634	Microsoft-Windows-Security-Auditing	N/A	N/A	Success Audit	gcBRW0000.global.com	Logogc		An account was logged ogc.    Subject:   Security ID:  S-1-5-21-2029550947-1910908428-336986018-39703   Account Name:  NYCLT5367C$   Account Domain:  globalcom   Logon ID:  0x9F7FB72    Logon Type:   3    This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots on the same computer.	64590886,an account was logged ogc,"auth,windows",2017-05-02T15:04:26.805Z,54837,172.24.19.20,ms_windows_event-3012490973,614,<14>May  2 11:02:28 gcBRW0000.global.com ,3969007439,1,0.0.0.0/514/tcp,2b04-ec923f4f,11012,gcbrw0000.global.com,2017-05-02T11:02:28.000Z,4634,ms_windows_event,security,d1e11542-1bd7-4219-b229-b1664e8d6061#271,"{""id"":""d1e11542-1bd7-4219-b229-b1664e8d6061#271"",""num_events"":2954,""data_type"":""passthrough"",""batch_id"":""d1e11542-1bd7-4219-b229-b1664e8d6061"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":270,""source_type"":""json"",""target_index"":""""}",11012,s-1-5-21-2029550947-1910908428-336986018-39703,nyclt5367c$, , , , , ,0x9f7fb72, , , ,globalcom, , , , , , , ,3,this event is generated when a logon session is destroyed, , , , , , , , , , , , , , , , , , , , 
microsoft-windows-security-auditing,failure audit,kerberos authentication service,gcnyc-60-010.global.com,127.0.0.1,MSWinEventLog	3	Security	1354616	Tue May  2 11:02:31 2017	4768	Microsoft-Windows-Security-Auditing	N/A	N/A	Failure Audit	gcNYC-60-010.global.com	Kerberos Authentication Service		N/A	153578596,n/a,"auth,windows",2017-05-02T15:02:32.919Z,59147,172.21.14.26,ms_windows_event-3984003816,241,<11>May  2 11:02:31 gcNYC-60-010.global.com ,27946630554,0,0.0.0.0/514/tcp,2b03-681bfbd9a,11011,gcnyc-60-010.global.com,2017-05-02T11:02:31.000Z,4768,ms_windows_event,security,d1e11542-1bd7-4219-b229-b1664e8d6061#276,"{""id"":""d1e11542-1bd7-4219-b229-b1664e8d6061#276"",""num_events"":2954,""data_type"":""passthrough"",""batch_id"":""d1e11542-1bd7-4219-b229-b1664e8d6061"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":275,""source_type"":""json"",""target_index"":""""}",11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
microsoft-windows-security-auditing,success audit,logogc,gcnyc-60-010.global.com,127.0.0.1,MSWinEventLog	1	Security	1354620	Tue May  2 11:02:32 2017	4634	Microsoft-Windows-Security-Auditing	N/A	N/A	Success Audit	gcNYC-60-010.global.com	Logogc		N/A	153578600,n/a,"auth,windows",2017-05-02T15:02:32.921Z,59147,172.21.14.26,ms_windows_event-1377334112,216,<14>May  2 11:02:32 gcNYC-60-010.global.com ,27946630558,0,0.0.0.0/514/tcp,2b03-681bfbd9e,11011,gcnyc-60-010.global.com,2017-05-02T11:02:32.000Z,4634,ms_windows_event,security,d1e11542-1bd7-4219-b229-b1664e8d6061#277,"{""id"":""d1e11542-1bd7-4219-b229-b1664e8d6061#277"",""num_events"":2954,""data_type"":""passthrough"",""batch_id"":""d1e11542-1bd7-4219-b229-b1664e8d6061"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":276,""source_type"":""json"",""target_index"":""""}",11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
microsoft-windows-security-auditing,success audit,logon,gcbrw0000.global.com,127.0.0.1,"MSWinEventLog	1	Security	796138	Tue May  2 11:02:23 2017	4624	Microsoft-Windows-Security-Auditing	N/A	N/A	Success Audit	gcBRW0000.global.com	Logon		An account was successfully logged on.    Subject:   Security ID:  S-1-0-0   Account Name:  -   Account Domain:  -   Logon ID:  0x0    Logon Type:   3    Impersonation Level:  Impersonation    New Logon:   Security ID:  S-1-5-21-2029550947-1910908428-336986018-32856   Account Name:  NYCLT4846$   Account Domain:  globalcom   Logon ID:  0x9F7F673   Logon GUID:  {293FABD2-3648-5DD6-05E6-E6FD73087B2D}    Process Information:   Process ID:  0x0   Process Name:  -    Network Information:   Workstation Name:    Source Network Address: 172.24.32.43   Source Port:  56186    Detailed Authentication Information:   Logon Process:  Kerberos   Authentication Package: Kerberos   Transited Services: -   Package Name (NTLM only): -   Key Length:  0    This event is generated when a logon session is created. It is generated on the computer that was accessed.    The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.    The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).    The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.    The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.    The impersonation level field indicates the extent to which a process in the logon session can impersonate.    The authentication information fields provide detailed information about this specific logon request.   - Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.   - Transited services indicate which intermediate services have participated in this logon request.   - Package name indicates which sub-protocol was used among the NTLM protocols.   - Key length indicates the length of the generated session key. This will be 0 if no session key was requested.	64590847",an account was successfully logged on,"auth,windows",2017-05-02T15:04:20.804Z,54837,172.24.19.20,ms_windows_event-3795724934,2271,<14>May  2 11:02:23 gcBRW0000.global.com ,3969005212,1,0.0.0.0/514/tcp,2b04-ec92369c,11012,gcbrw0000.global.com,2017-05-02T11:02:23.000Z,4624,ms_windows_event,security,d1e11542-1bd7-4219-b229-b1664e8d6061#315,"{""id"":""d1e11542-1bd7-4219-b229-b1664e8d6061#315"",""num_events"":2954,""data_type"":""passthrough"",""batch_id"":""d1e11542-1bd7-4219-b229-b1664e8d6061"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":314,""source_type"":""json"",""target_index"":""""}",11012,s-1-5-21-2029550947-1910908428-336986018-32856,nyclt4846$, , ,0x0,-, ,0x9f7f673, , , ,globalcom, ,56186,172.24.32.43, , ,private ip address lan,rsv,3,this event is generated when a logon session is created, ,,kerberos,"[""1.1.1521""]", , , , , , , , , , , , , , , , 
microsoft-windows-security-auditing,success audit,filtering platform connection,gcind0400.global.com,127.0.0.1,MSWinEventLog	1	Security	1535114	Tue May  2 20:30:43 2017	5158	Microsoft-Windows-Security-Auditing	N/A	N/A	Success Audit	gcIND0400.global.com	Filtering Platform Connection		The Windows Filtering Platform has permitted a bind to a local port.    Application Information:   Process ID:  640   Application Name: \device\harddiskvolume2\windows\system32\lsass.exe    Network Information:   Source Address:  0.0.0.0   Source Port:  58811   Protocol:  6    Filter Information:   Filter Run-Time ID: 0   Layer Name:  Resource Assignment   Layer Run-Time ID: 36	671456067,the windows filtering platform has permitted a bind to a local port,"auth,windows",2017-05-02T15:02:30.063Z,63364,172.20.42.23,ms_windows_event-1072601665,610,<14>May  2 20:30:43 gcIND0400.global.com ,285062894,1,0.0.0.0/514/tcp,2afe-10fdb6ee,11006,gcind0400.global.com,2017-05-02T20:30:43.000Z,5158,ms_windows_event,security,d1e11542-1bd7-4219-b229-b1664e8d6061#334,"{""id"":""d1e11542-1bd7-4219-b229-b1664e8d6061#334"",""num_events"":2954,""data_type"":""passthrough"",""batch_id"":""d1e11542-1bd7-4219-b229-b1664e8d6061"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":333,""source_type"":""json"",""target_index"":""""}",11006, , , , , , , , , , , , , ,58811,0.0.0.0,6,\device\harddiskvolume2\windows\system32\lsass.exe,broadcast rfc1700,rsv, , , , , , , , , , , , , , , , , , , , , , 
microsoft-windows-security-auditing,success audit,special logon,gcind0400.global.com,127.0.0.1,MSWinEventLog	1	Security	1535125	Tue May  2 20:30:44 2017	4672	Microsoft-Windows-Security-Auditing	N/A	N/A	Success Audit	gcIND0400.global.com	Special Logon		Special privileges assigned to new logon.    Subject:   Security ID:  S-1-5-21-2029550947-1910908428-336986018-27183   Account Name:  gcSMQ0601$   Account Domain:  globalcom   Logon ID:  0xf757f6e    Privileges:  SeSecurityPrivilege     SeBackupPrivilege     SeRestorePrivilege     SeTakeOwnershipPrivilege     SeDebugPrivilege     SeSystemEnvironmentPrivilege     SeLoadDriverPrivilege     SeImpersonatePrivilege     SeTcbPrivilege     SeCreateTokenPrivilege     SeAuditPrivilege     SeEnableDelegationPrivilege	671456078,special privileges assigned to new logon,"auth,windows",2017-05-02T15:02:30.069Z,63364,172.20.42.23,ms_windows_event-2006199550,731,<14>May  2 20:30:44 gcIND0400.global.com ,285062902,1,0.0.0.0/514/tcp,2afe-10fdb6f6,11006,gcind0400.global.com, ,4672,ms_windows_event,security,d1e11542-1bd7-4219-b229-b1664e8d6061#335,"{""id"":""d1e11542-1bd7-4219-b229-b1664e8d6061#335"",""num_events"":2954,""data_type"":""passthrough"",""batch_id"":""d1e11542-1bd7-4219-b229-b1664e8d6061"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":334,""source_type"":""json"",""target_index"":""""}",11006,s-1-5-21-2029550947-1910908428-336986018-27183,gcsmq0601$ , , , , ,sesecurityprivilege     sebackupprivilege     serestoreprivilege     setakeownershipprivilege     sedebugprivilege     sesystemenvironmentprivilege     seloaddriverprivilege     seimpersonateprivilege     setcbprivilege     secreatetokenprivilege     seauditprivilege     seenabledelegationprivilege,0xf757f6e, , , ,globalcom, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
microsoft-windows-security-auditing,success audit,logon,gcsmq0002.global.com,127.0.0.1,MSWinEventLog	1	Security	2131545	Tue May  2 11:02:30 2017	4624	Microsoft-Windows-Security-Auditing	N/A	N/A	Success Audit	gcSMQ0002.global.com	Logon		N/A	304321102,n/a,"auth,windows",2017-05-02T15:02:32.189Z,50165,172.21.14.21,ms_windows_event-796723568,209,<14>May  2 11:02:30 gcSMQ0002.global.com ,27946630399,0,0.0.0.0/514/tcp,2b03-681bfbcgc,11011,gcsmq0002.global.com,2017-05-02T11:02:30.000Z,4624,ms_windows_event,security,d1e11542-1bd7-4219-b229-b1664e8d6061#342,"{""id"":""d1e11542-1bd7-4219-b229-b1664e8d6061#342"",""num_events"":2954,""data_type"":""passthrough"",""batch_id"":""d1e11542-1bd7-4219-b229-b1664e8d6061"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":341,""source_type"":""json"",""target_index"":""""}",11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
microsoft-windows-security-auditing,success audit,special logon,gcsmq0002.global.com,127.0.0.1,MSWinEventLog	1	Security	2131481	Tue May  2 11:02:29 2017	4672	Microsoft-Windows-Security-Auditing	N/A	N/A	Success Audit	gcSMQ0002.global.com	Special Logon		N/A	304321038,n/a,"auth,windows",2017-05-02T15:02:31.165Z,50165,172.21.14.21,ms_windows_event-3923140098,217,<14>May  2 11:02:29 gcSMQ0002.global.com ,27946630020,0,0.0.0.0/514/tcp,2b03-681bfbb84,11011,gcsmq0002.global.com,2017-05-02T11:02:29.000Z,4672,ms_windows_event,security,d1e11542-1bd7-4219-b229-b1664e8d6061#375,"{""id"":""d1e11542-1bd7-4219-b229-b1664e8d6061#375"",""num_events"":2942,""data_type"":""passthrough"",""batch_id"":""d1e11542-1bd7-4219-b229-b1664e8d6061"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":374,""source_type"":""json"",""target_index"":""""}",11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
microsoft-windows-security-auditing,success audit,logon,gcsmq0002.global.com,127.0.0.1,MSWinEventLog	1	Security	2131551	Tue May  2 11:02:30 2017	4624	Microsoft-Windows-Security-Auditing	N/A	N/A	Success Audit	gcSMQ0002.global.com	Logon		N/A	304321108,n/a,"auth,windows",2017-05-02T15:02:32.191Z,50165,172.21.14.21,ms_windows_event-796723568,209,<14>May  2 11:02:30 gcSMQ0002.global.com ,27946630405,0,0.0.0.0/514/tcp,2b03-681bfbd05,11011,gcsmq0002.global.com,2017-05-02T11:02:30.000Z,4624,ms_windows_event,security,d1e11542-1bd7-4219-b229-b1664e8d6061#400,"{""id"":""d1e11542-1bd7-4219-b229-b1664e8d6061#400"",""num_events"":2934,""data_type"":""passthrough"",""batch_id"":""d1e11542-1bd7-4219-b229-b1664e8d6061"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":399,""source_type"":""json"",""target_index"":""""}",11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
microsoft-windows-security-auditing,success audit,logon,gcsmq0002.global.com,127.0.0.1,MSWinEventLog	1	Security	2131555	Tue May  2 11:02:31 2017	4624	Microsoft-Windows-Security-Auditing	N/A	N/A	Success Audit	gcSMQ0002.global.com	Logon		N/A	304321112,n/a,"auth,windows",2017-05-02T15:02:32.192Z,50165,172.21.14.21,ms_windows_event-796723568,209,<14>May  2 11:02:31 gcSMQ0002.global.com ,27946630409,0,0.0.0.0/514/tcp,2b03-681bfbd09,11011,gcsmq0002.global.com,2017-05-02T11:02:31.000Z,4624,ms_windows_event,security,d1e11542-1bd7-4219-b229-b1664e8d6061#401,"{""id"":""d1e11542-1bd7-4219-b229-b1664e8d6061#401"",""num_events"":2934,""data_type"":""passthrough"",""batch_id"":""d1e11542-1bd7-4219-b229-b1664e8d6061"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":400,""source_type"":""json"",""target_index"":""""}",11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
microsoft-windows-security-auditing,success audit,process creation,gcsmq0602.global.com,127.0.0.1,"MSWinEventLog	1	Security	1160087	Tue May  2 11:02:30 2017	4688	Microsoft-Windows-Security-Auditing	N/A	N/A	Success Audit	gcSMQ0602.global.com	Process Creation		A new process has been created.    Subject:   Security ID:  S-1-5-18   Account Name:  gcSMQ0602$   Account Domain:  globalcom   Logon ID:  0x3e7    Process Information:   New Process ID:  0x6c0   New Process Name: C:\Windows\System32\conhost.exe   Token Elevation Type: TokenElevationTypeDefault (1)   Creator Process ID: 0x1bc   Process Command Line:     Token Elevation Type indicates the type of token that was assigned to the new process in accordance with User Account Control policy.    Type 1 is a full token with no privileges removed or groups disabled.  A full token is only used if User Account Control is disabled or if the user is the built-in Administrator account or a service account.    Type 2 is an elevated token with no privileges removed or groups disabled.  An elevated token is used when User Account Control is enabled and the user chooses to start the program using Run as administrator.  An elevated token is also used when an application is configured to always require administrative privilege or to always require maximum privilege, and the user is a member of the Administrators group.    Type 3 is a limited token with administrative privileges removed and administrative groups disabled.  The limited token is used when User Account Control is enabled, the application does not require administrative privilege, and the user does not choose to start the program using Run as administrator.	1210041799",a new process has been created,"auth,windows",2017-05-02T15:02:32.277Z,54131,172.21.25.20,ms_windows_event-3786035194,1644,<14>May  2 11:02:30 gcSMQ0602.global.com ,27946630435,0,0.0.0.0/514/tcp,2b03-681bfbd23,11011,gcsmq0602.global.com,2017-05-02T11:02:30.000Z,4688,ms_windows_event,security,d1e11542-1bd7-4219-b229-b1664e8d6061#407,"{""id"":""d1e11542-1bd7-4219-b229-b1664e8d6061#407"",""num_events"":2934,""data_type"":""passthrough"",""batch_id"":""d1e11542-1bd7-4219-b229-b1664e8d6061"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":406,""source_type"":""json"",""target_index"":""""}",11011, ,gcsmq0602$, , ,0x6c0,c:\windows\system32\conhost.exe, ,0x3e7, , ,conhost.exe,globalcom, , , , , , , , ,type 1 is a full token with no privileges removed or groups disabled, , , , , ,0x1bc,token elevation type indicates the type of token that was assigned to the new process in accordance with user account control policy., , , , , , , , , , , , , 
microsoft-windows-security-auditing,success audit,logon,gcsmq0002.global.com,127.0.0.1,MSWinEventLog	1	Security	2131534	Tue May  2 11:02:30 2017	4624	Microsoft-Windows-Security-Auditing	N/A	N/A	Success Audit	gcSMQ0002.global.com	Logon		N/A	304321091,n/a,"auth,windows",2017-05-02T15:02:32.186Z,50165,172.21.14.21,ms_windows_event-796723568,209,<14>May  2 11:02:30 gcSMQ0002.global.com ,27946630388,0,0.0.0.0/514/tcp,2b03-681bfbcf4,11011,gcsmq0002.global.com,2017-05-02T11:02:30.000Z,4624,ms_windows_event,security,d1e11542-1bd7-4219-b229-b1664e8d6061#424,"{""id"":""d1e11542-1bd7-4219-b229-b1664e8d6061#424"",""num_events"":2934,""data_type"":""passthrough"",""batch_id"":""d1e11542-1bd7-4219-b229-b1664e8d6061"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":423,""source_type"":""json"",""target_index"":""""}",11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
microsoft-windows-security-auditing,success audit,logon,gcsmq0002.global.com,127.0.0.1,MSWinEventLog	1	Security	2131537	Tue May  2 11:02:30 2017	4624	Microsoft-Windows-Security-Auditing	N/A	N/A	Success Audit	gcSMQ0002.global.com	Logon		N/A	304321094,n/a,"auth,windows",2017-05-02T15:02:32.186Z,50165,172.21.14.21,ms_windows_event-796723568,209,<14>May  2 11:02:30 gcSMQ0002.global.com ,27946630391,0,0.0.0.0/514/tcp,2b03-681bfbcf7,11011,gcsmq0002.global.com,2017-05-02T11:02:30.000Z,4624,ms_windows_event,security,d1e11542-1bd7-4219-b229-b1664e8d6061#425,"{""id"":""d1e11542-1bd7-4219-b229-b1664e8d6061#425"",""num_events"":2934,""data_type"":""passthrough"",""batch_id"":""d1e11542-1bd7-4219-b229-b1664e8d6061"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":424,""source_type"":""json"",""target_index"":""""}",11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
microsoft-windows-security-auditing,success audit,logon,gcsmq0000.global.com,127.0.0.1,MSWinEventLog	1	Security	1629833	Tue May  2 11:02:31 2017	4624	Microsoft-Windows-Security-Auditing	N/A	N/A	Success Audit	gcSMQ0000.global.com	Logon		N/A	186394922,n/a,"auth,windows",2017-05-02T15:02:32.599Z,51131,172.21.14.20,ms_windows_event-796723568,209,<14>May  2 11:02:31 gcSMQ0000.global.com ,27946630536,0,0.0.0.0/514/tcp,2b03-681bfbd88,11011,gcsmq0000.global.com,2017-05-02T11:02:31.000Z,4624,ms_windows_event,security,d1e11542-1bd7-4219-b229-b1664e8d6061#440,"{""id"":""d1e11542-1bd7-4219-b229-b1664e8d6061#440"",""num_events"":2934,""data_type"":""passthrough"",""batch_id"":""d1e11542-1bd7-4219-b229-b1664e8d6061"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":439,""source_type"":""json"",""target_index"":""""}",11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
microsoft-windows-security-auditing,success audit,directory service replication,gcsmq0000.global.com,127.0.0.1,MSWinEventLog	1	Security	1629837	Tue May  2 11:02:31 2017	4933	Microsoft-Windows-Security-Auditing	N/A	N/A	Success Audit	gcSMQ0000.global.com	Directory Service Replication		N/A	186394926,n/a,"auth,windows",2017-05-02T15:02:32.600Z,51131,172.21.14.20,ms_windows_event-452129318,233,<14>May  2 11:02:31 gcSMQ0000.global.com ,27946630540,0,0.0.0.0/514/tcp,2b03-681bfbd8c,11011,gcsmq0000.global.com,2017-05-02T11:02:31.000Z,4933,ms_windows_event,security,d1e11542-1bd7-4219-b229-b1664e8d6061#441,"{""id"":""d1e11542-1bd7-4219-b229-b1664e8d6061#441"",""num_events"":2934,""data_type"":""passthrough"",""batch_id"":""d1e11542-1bd7-4219-b229-b1664e8d6061"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":440,""source_type"":""json"",""target_index"":""""}",11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
xtia,information,n/a,gcgcp0500.global.com,127.0.0.1,MSWinEventLog	1	Application	390409	Tue May  2 11:02:31 2017	0	xTIA	N/A	N/A	Information	gcgcp0500.global.com	N/A		 >> Process integration xTIA SourceSystem 3 >> 	47950010,>> process integration xtia sourcesystem 3 >>,"auth,windows",2017-05-02T15:02:32.621Z,60470,172.25.0.7,ms_windows_event-3053450971,216,<14>May  2 11:02:31 gcgcp0500.global.com ,27946630544,0,0.0.0.0/514/tcp,2b03-681bfbd90,11011,gcgcp0500.global.com,2017-05-02T11:02:31.000Z,0,ms_windows_event,application,d1e11542-1bd7-4219-b229-b1664e8d6061#442,"{""id"":""d1e11542-1bd7-4219-b229-b1664e8d6061#442"",""num_events"":2934,""data_type"":""passthrough"",""batch_id"":""d1e11542-1bd7-4219-b229-b1664e8d6061"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":441,""source_type"":""json"",""target_index"":""""}",11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
microsoft-windows-security-auditing,success audit,logon,gcnyc-60-010.global.com,127.0.0.1,MSWinEventLog	1	Security	1354612	Tue May  2 11:02:31 2017	4624	Microsoft-Windows-Security-Auditing	N/A	N/A	Success Audit	gcNYC-60-010.global.com	Logon		N/A	153578592,n/a,"auth,windows",2017-05-02T15:02:32.918Z,59147,172.21.14.26,ms_windows_event-796723568,215,<14>May  2 11:02:31 gcNYC-60-010.global.com ,27946630550,0,0.0.0.0/514/tcp,2b03-681bfbd96,11011,gcnyc-60-010.global.com,2017-05-02T11:02:31.000Z,4624,ms_windows_event,security,d1e11542-1bd7-4219-b229-b1664e8d6061#443,"{""id"":""d1e11542-1bd7-4219-b229-b1664e8d6061#443"",""num_events"":2934,""data_type"":""passthrough"",""batch_id"":""d1e11542-1bd7-4219-b229-b1664e8d6061"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":442,""source_type"":""json"",""target_index"":""""}",11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
microsoft-windows-security-auditing,success audit,other object access events,gcken0400.global.com,127.0.0.1,MSWinEventLog	1	Security	863935	Tue May  2 18:02:49 2017	4656	Microsoft-Windows-Security-Auditing	N/A	N/A	Success Audit	gcKEN0400.global.com	Other Object Access Events		A handle to an object was requested.    Subject:   Security ID:  S-1-5-18   Account Name:  gcKEN0400$   Account Domain:  globalcom   Logon ID:  0x3e7    Object:   Object Server:  PlugPlayManager   Object Type:  Security   Object Name:  PlugPlaySecurityObject   Handle ID:  0x0    Process Information:   Process ID:  0x2d8   Process Name:  C:\Windows\System32\svchost.exe    Access Request Information:   Transaction ID:  {00000000-0000-0000-0000-000000000000}   Accesses:  Unknown specific access (bit 1)         Access Reasons:  -   Access Mask:  0x2   Privileges Used for Access Check: -   Restricted SID Count: 0	145963440,a handle to an object was requested,"auth,windows",2017-05-02T15:02:23.905Z,55560,172.20.46.23,ms_windows_event-1655484026,846,<14>May  2 18:02:49 gcKEN0400.global.com ,4357197655,1,0.0.0.0/514/tcp,2agc-103b58f57,11007,gcken0400.global.com, ,4656,ms_windows_event,security,d1e11542-1bd7-4219-b229-b1664e8d6061#515,"{""id"":""d1e11542-1bd7-4219-b229-b1664e8d6061#515"",""num_events"":2929,""data_type"":""passthrough"",""batch_id"":""d1e11542-1bd7-4219-b229-b1664e8d6061"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":514,""source_type"":""json"",""target_index"":""""}",11007,s-1-5-18,gcken0400$,{00000000-0000-0000-0000-000000000000},plugplaymanager,0x2d8,c:\windows\system32\svchost.exe,-,0x3e7,unknown specific access (bit 1)         access reasons:  -,0,plugplaysecurityobject,globalcom, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
microsoft-windows-security-auditing,success audit,other object access events,gcken0400.global.com,127.0.0.1,MSWinEventLog	1	Security	863952	Tue May  2 18:02:50 2017	4656	Microsoft-Windows-Security-Auditing	N/A	N/A	Success Audit	gcKEN0400.global.com	Other Object Access Events		A handle to an object was requested.    Subject:   Security ID:  S-1-5-18   Account Name:  gcKEN0400$   Account Domain:  globalcom   Logon ID:  0x3e7    Object:   Object Server:  PlugPlayManager   Object Type:  Security   Object Name:  PlugPlaySecurityObject   Handle ID:  0x0    Process Information:   Process ID:  0x2d8   Process Name:  C:\Windows\System32\svchost.exe    Access Request Information:   Transaction ID:  {00000000-0000-0000-0000-000000000000}   Accesses:  Unknown specific access (bit 1)         Access Reasons:  -   Access Mask:  0x2   Privileges Used for Access Check: -   Restricted SID Count: 0	145963457,a handle to an object was requested,"auth,windows",2017-05-02T15:02:23.912Z,55560,172.20.46.23,ms_windows_event-1655484026,846,<14>May  2 18:02:50 gcKEN0400.global.com ,4357197674,1,0.0.0.0/514/tcp,2agc-103b58f6a,11007,gcken0400.global.com, ,4656,ms_windows_event,security,d1e11542-1bd7-4219-b229-b1664e8d6061#518,"{""id"":""d1e11542-1bd7-4219-b229-b1664e8d6061#518"",""num_events"":2929,""data_type"":""passthrough"",""batch_id"":""d1e11542-1bd7-4219-b229-b1664e8d6061"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":517,""source_type"":""json"",""target_index"":""""}",11007,s-1-5-18,gcken0400$,{00000000-0000-0000-0000-000000000000},plugplaymanager,0x2d8,c:\windows\system32\svchost.exe,-,0x3e7,unknown specific access (bit 1)         access reasons:  -,0,plugplaysecurityobject,globalcom, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
microsoft-windows-security-auditing,failure audit,kerberos service ticket operations,gcsmq0000.global.com,127.0.0.1,MSWinEventLog	3	Security	1629828	Tue May  2 11:02:29 2017	4769	Microsoft-Windows-Security-Auditing	N/A	N/A	Failure Audit	gcSMQ0000.global.com	Kerberos Service Ticket Operations		N/A	186394917,n/a,"auth,windows",2017-05-02T15:02:31.601Z,51131,172.21.14.20,ms_windows_event-2408821607,238,<11>May  2 11:02:29 gcSMQ0000.global.com ,27946630321,0,0.0.0.0/514/tcp,2b03-681bfbcb1,11011,gcsmq0000.global.com,2017-05-02T11:02:29.000Z,4769,ms_windows_event,security,d1e11542-1bd7-4219-b229-b1664e8d6061#560,"{""id"":""d1e11542-1bd7-4219-b229-b1664e8d6061#560"",""num_events"":2929,""data_type"":""passthrough"",""batch_id"":""d1e11542-1bd7-4219-b229-b1664e8d6061"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":559,""source_type"":""json"",""target_index"":""""}",11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
